pl_name,pl_discmethod,pl_orbper,pl_radj,pl_bmassj,pl_dens
HATS-62 b,Transit,3.27688370,1.055,0.17900,0.07600
HATS-63 b,Transit,3.05665270,1.207,0.96000,0.67000
HATS-64 b,Transit,4.90889700,1.679,0.96000,0.24500
HATS-65 b,Transit,3.10516100,1.501,0.82100,0.30000
HATS-66 b,Transit,3.14143910,1.411,5.33000,2.34000
HATS-67 b,Transit,1.60917880,1.685,1.45000,0.37400
HATS-68 b,Transit,3.58622020,1.232,1.29000,0.85600
OGLE-2015-BLG-1670L b,Microlensing,,,0.05632,
GJ 357 b,Transit,3.93072000,0.109,0.00579,5.60000
GJ 357 c,Radial Velocity,9.12470000,,0.01070,
GJ 357 d,Radial Velocity,55.66100000,,0.01919,
KMT-2016-BLG-1836L b,Microlensing,,,2.20000,
HD 164922 d,Radial Velocity,12.45800000,,0.01259,
K2-287 b,Transit,14.89329100,0.847,0.31500,
GJ 4276 b,Radial Velocity,13.35200000,,0.05213,
TOI-216.02,Transit,17.08900000,0.686,0.09439,0.34000
TOI-216.01,Transit,34.55600000,1.007,0.62927,0.76000
KELT-23 A b,Transit,2.25525100,1.323,0.93800,0.50300
Kepler-448 c,Transit Timing Variations,2500.00000000,,22.00000,
Qatar-6 b,Transit,3.50619500,1.062,0.66800,
TOI-1130 b,Transit,4.06649900,0.326,,
TOI-1130 c,Transit,8.35038100,1.500,0.97400,0.38000
HD 158259 b,Radial Velocity,2.17800000,,0.00698,6.12000
HD 158259 c,Radial Velocity,3.43200000,,0.01762,
HD 158259 d,Radial Velocity,5.19808140,,0.01702,
HD 158259 e,Radial Velocity,7.95100000,,0.01913,
K2-198 b,Transit,17.04286830,0.374,,
K2-199 b,Transit,3.22533800,0.167,,
K2-199 c,Transit,7.37469400,0.248,,
K2-200 b,Transit,2.84988300,0.122,,
K2-201 b,Transit,1.05979000,0.125,,
K2-201 c,Transit,22.77987800,0.293,,
K2-202 b,Transit,3.40516400,0.205,,
K2-203 b,Transit,9.69510100,0.122,,
K2-204 b,Transit,7.05578400,0.272,,
K2-205 b,Transit,26.67226300,0.178,,
K2-206 b,Transit,18.29454900,0.249,,
K2-207 b,Transit,12.48749000,0.232,,
K2-208 b,Transit,4.19094800,0.150,,
K2-209 b,Transit,2.08061500,0.077,,
K2-210 b,Transit,0.57023300,0.073,,
K2-211 b,Transit,0.66955800,0.123,,
K2-212 b,Transit,9.79551000,0.225,,
K2-213 b,Transit,8.13087000,0.135,,
K2-214 b,Transit,8.59680200,0.217,,
K2-215 b,Transit,8.26964800,0.189,,
WASP-174 b,Transit,4.23370000,1.300,1.30000,
K2-263 b,Transit,50.81894700,0.215,0.04657,5.70000
K2-264 b,Transit,5.84000200,0.199,,
K2-264 c,Transit,19.66030200,0.238,,
HD 55696 b,Radial Velocity,1827.00000000,,3.87000,
HD 98736 b,Radial Velocity,968.80000000,,2.33000,
HD 148164 b,Radial Velocity,328.55000000,,1.23000,
HD 148164 c,Radial Velocity,5062.00000000,,5.16000,
HD 203473 b,Radial Velocity,1552.90000000,,7.80000,
HD 211810 b,Radial Velocity,1558.00000000,,0.67000,
HD 148284 b,Radial Velocity,339.33100000,,33.70000,
HD 217850 b,Radial Velocity,3501.30000000,,21.60000,
HD 75784 c,Radial Velocity,7900.00000000,,5.64000,
pi Men c,Transit,6.26790000,0.182,0.01517,2.97000
Kepler-1654 b,Transit,1047.83560000,0.819,0.50000,1.20000
K2-233 c,Transit,7.06142000,0.119,,
K2-233 d,Transit,24.36620000,0.236,,
OGLE-2017-BLG-0373L b,Microlensing,,,0.40100,
gam Lib b,Radial Velocity,415.20000000,,1.02000,
HATS-69 b,Transit,2.22525770,0.945,0.57700,0.46000
K2-290 b,Transit,9.21165000,0.273,0.03430,4.10000
K2-290 c,Transit,48.36685000,1.006,0.77400,1.01000
K2-291 b,Transit,2.22517700,0.142,0.02042,8.84000
EPIC 248847494 b,Transit,3650.00000000,1.110,13.00000,
HR 858 b,Transit,3.58599000,0.186,,
HR 858 c,Transit,5.97293000,0.173,,
HR 858 d,Transit,11.23000000,0.193,,
K2-146 c,Transit,4.00498000,0.195,0.02358,3.92000
GJ 3512 b,Radial Velocity,203.59000000,,0.46300,
TOI-163 b,Transit,4.23130600,1.489,1.22000,0.49000
TOI-125 b,Transit,4.65382000,0.243,0.02989,2.57000
TOI-125 c,Transit,9.15059000,0.246,0.02086,1.73000
KMT-2018-BLG-1990L b,Microlensing,,,0.34800,
MOA-bin-29 b,Microlensing,,,0.60000,
OGLE-2017-BLG-0406L b,Microlensing,,,0.41000,
K2-292 b,Transit,16.98410000,0.235,0.07709,7.40000
HD 20003 b,Radial Velocity,11.84820000,,0.03670,
HD 20003 c,Radial Velocity,33.92390000,,0.04540,
HD 158259 f,Radial Velocity,12.02800000,,0.01932,
Kepler-88 d,Radial Velocity,1403.00000000,,3.05046,
LTT 3780 b,Transit,0.76844800,0.119,0.00824,6.10000
LTT 3780 c,Transit,12.25190000,0.205,0.02706,3.90000
TOI-1235 b,Transit,3.44472900,0.155,0.02174,7.40000
K2-315 b,Transit,3.14431890,0.085,,
HATS-37 A b,Transit,4.33153660,0.606,0.09900,0.55000
HATS-38 b,Transit,4.37502100,0.614,0.07400,0.40300
HATS-59 b,Transit,5.41608100,1.126,0.80600,0.70000
HATS-59 c,Radial Velocity,1422.00000000,,12.70000,
HD 202696 b,Radial Velocity,517.80000000,,1.99600,
HD 202696 c,Radial Velocity,946.60000000,,1.86400,
Kepler-730 c,Transit,2.85188338,0.140,,
V1298 Tau b,Transit,24.13960000,0.916,,
Kepler-411 d,Transit,58.02035000,0.296,0.04782,2.30000
Kepler-411 e,Transit Timing Variations,31.50972800,,0.03398,
DE CVn b,Eclipse Timing Variations,4098.10000000,,12.02930,
DMPP-3 A b,Radial Velocity,6.67320000,,0.00812,
GJ 180 d,Radial Velocity,106.30000000,,0.02379,
K2-217 b,Transit,14.07452400,0.319,,
K2-218 b,Transit,8.67988500,0.229,,
K2-216 b,Transit,2.17480000,0.156,0.02517,8.20000
K2-219 b,Transit,3.90128700,0.120,,
K2-107 b,Transit,3.31395900,1.426,,
WASP-53 b,Transit,3.30984430,1.074,2.13200,2.28000
WASP-53 c,Radial Velocity,2840.00000000,,16.35000,
WASP-81 b,Transit,2.71647620,1.429,0.72900,0.33200
TAP 26 b,Radial Velocity,10.79000000,,1.66000,
K2-108 b,Transit,4.73399900,0.476,,
KELT-16 b,Transit,0.96899510,1.415,2.75000,1.20000
TRAPPIST-1 e,Transit,6.09961500,0.082,0.00195,4.40000
TRAPPIST-1 f,Transit,9.20669000,0.093,0.00214,3.30000
TRAPPIST-1 g,Transit,12.35294000,0.101,0.00422,5.20000
TRAPPIST-1 h,Transit,18.76700000,0.067,,
HATS-22 b,Transit,4.72281240,0.953,2.74000,3.89000
HATS-23 b,Transit,2.16051560,1.860,1.47000,0.29000
HATS-24 b,Transit,1.34849780,1.395,2.26000,1.03000
Kepler-20 g,Radial Velocity,34.94000000,,0.06280,
KPS-1 b,Transit,1.70629100,1.030,1.09000,1.31000
K2-233 b,Transit,2.46746000,0.125,,
gam Lib c,Radial Velocity,964.60000000,,4.58000,
24 Boo b,Radial Velocity,30.35060000,,0.91000,
OGLE-2017-BLG-1434L b,Microlensing,,,0.01400,
HATS-43 b,Transit,4.38884970,1.180,0.26100,0.19100
HATS-44 b,Transit,2.74390040,1.067,0.56000,0.56000
HATS-45 b,Transit,4.18762440,1.286,0.70000,0.41000
HATS-46 b,Transit,4.74237290,0.903,0.17300,0.28000
HATS-7 b,Transit,3.18531500,0.563,0.12000,0.83000
HD 47366 b,Radial Velocity,359.15000000,,2.30000,
HD 47366 c,Radial Velocity,682.85000000,,1.88000,
NGTS-3 A b,Transit,1.67537280,1.480,2.38000,0.31000
HD 89345 b,Transit,11.81430000,0.660,0.11000,0.47100
EPIC 211945201 b,Transit,19.49221000,0.514,,
OGLE-2017-BLG-1140L b,Microlensing,,,1.59000,
K2-241 b,Transit,26.81990000,0.227,,
K2-242 b,Transit,6.51389000,0.227,,
K2-158 c,Transit,5.90279000,0.114,,
HD 20781 b,Radial Velocity,5.31350000,,0.00610,
HD 20781 c,Radial Velocity,13.89050000,,0.01680,
HD 20781 d,Radial Velocity,29.15800000,,0.03340,
HD 20781 e,Radial Velocity,85.50730000,,0.04420,
HD 21693 b,Radial Velocity,22.67860000,,0.02590,
HD 21693 c,Radial Velocity,53.73570000,,0.05470,
HD 31527 b,Radial Velocity,16.55350000,,0.03290,
HD 31527 c,Radial Velocity,51.20530000,,0.04450,
HD 31527 d,Radial Velocity,271.67370000,,0.03720,
HD 45184 b,Radial Velocity,5.88540000,,0.03840,
HD 45184 c,Radial Velocity,13.13540000,,0.02770,
HD 51608 b,Radial Velocity,14.07260000,,0.04020,
HD 51608 c,Radial Velocity,95.94460000,,0.04500,
HD 134060 b,Radial Velocity,3.26960000,,0.03180,
HD 134060 c,Radial Velocity,1291.56460000,,0.09220,
HD 136352 b,Radial Velocity,11.58240000,,0.01510,
HD 136352 c,Radial Velocity,27.58210000,,0.03400,
HD 136352 d,Radial Velocity,107.59830000,,0.02700,
G 9-40 b,Transit,5.74600700,0.181,,
GJ 229 A c,Radial Velocity,121.99500000,,0.02287,
GJ 433 d,Radial Velocity,36.05900000,,0.01643,
GJ 3082 b,Radial Velocity,11.94900000,,0.02580,
GJ 1252 b,Transit,0.51823490,0.106,0.00658,
L 168-9 b,Transit,1.40150000,0.124,0.01447,9.60000
TOI-125 d,Transit,19.98000000,0.261,0.04279,2.98000
NGTS-10 b,Transit,0.76689440,1.205,2.16200,1.43000
LHS 3844 b,Transit,0.46292913,0.116,,
Gl 686 b,Radial Velocity,15.53140000,,0.02089,
HD 221416 b,Transit,14.27670000,0.836,0.19000,0.43100
TOI-150.01,Transit,5.85748700,1.255,2.51000,1.68000
HD 81817 b,Radial Velocity,1047.10000000,,27.10000,
HATS-54 b,Transit,2.54418280,1.067,0.76000,0.77000
HATS-55 b,Transit,4.20420010,1.251,0.92100,0.58700
HATS-56 b,Transit,4.32479900,1.688,0.60200,0.15500
HATS-57 b,Transit,2.35062100,1.139,3.14700,2.65000
HATS-58 A b,Transit,4.21808960,1.095,1.03000,0.96000
OGLE-2016-BLG-1227L b,Microlensing,,,0.79000,
Kepler-65 e,Radial Velocity,258.80000000,,0.82000,
NGC 2682 Sand 978 b,Radial Velocity,511.21000000,,2.18000,
GJ 3138 b,Radial Velocity,1.22003000,,0.00560,
GJ 3138 c,Radial Velocity,5.97400000,,0.01315,
GJ 3138 d,Radial Velocity,257.80000000,,0.03304,
GJ 3323 b,Radial Velocity,5.36360000,,0.00636,
GJ 3323 c,Radial Velocity,40.54000000,,0.00727,
GJ 273 b,Radial Velocity,18.64980000,,0.00909,
GJ 273 c,Radial Velocity,4.72340000,,0.00371,
GJ 3293 d,Radial Velocity,48.13450000,,0.02391,
GJ 3293 e,Radial Velocity,13.25430000,,0.01032,
Kepler-19 d,Radial Velocity,62.95000000,,0.07079,
Kepler-150 f,Transit,637.20930000,0.325,,
LHS 1140 b,Transit,24.73695900,0.154,0.02196,7.50000
HIP 67537 b,Radial Velocity,2556.50000000,,11.10000,
KELT-12 b,Transit,5.03162300,1.780,0.95000,0.20900
KELT-11 b,Transit,4.73610000,1.350,0.17100,
HD 27894 c,Radial Velocity,36.07000000,,0.16200,
HD 27894 d,Radial Velocity,5174.00000000,,5.41500,
TYC 4282-00605-1 b,Radial Velocity,101.54000000,,10.78000,
K2-243 b,Transit,11.54182000,0.194,,
K2-243 c,Transit,24.94598000,0.179,,
K2-244 b,Transit,21.06884000,0.156,,
K2-245 b,Transit,11.89307000,0.387,,
K2-246 b,Transit,5.76918000,0.311,,
K2-247 b,Transit,2.25021000,0.189,,
K2-247 c,Transit,6.49424000,0.195,,
K2-224 c,Transit,10.09489000,0.215,,
K2-248 b,Transit,7.17256000,0.229,,
K2-249 b,Transit,12.40900000,0.249,,
K2-250 b,Transit,4.01457000,0.218,,
K2-251 b,Transit,9.30075000,0.210,,
K2-252 b,Transit,13.81513000,0.155,,
K2-253 b,Transit,4.00167000,1.130,,
K2-254 b,Transit,4.09639000,0.145,,
K2-254 c,Transit,12.11839000,0.195,,
K2-255 b,Transit,1.96417000,0.259,,
K2-256 b,Transit,5.52011000,0.235,,
K2-257 b,Transit,1.60588000,0.074,,
K2-258 b,Transit,19.09210000,0.268,,
XO-7 b,Transit,2.86414240,1.373,0.70900,0.34000
KOI-1783.02,Transit,284.21500000,0.485,0.04720,0.51000
HATS-70 b,Transit,1.88823780,1.384,12.90000,6.64000
GJ 143 b,Transit,35.61253000,0.233,0.07142,7.00000
HD 23472 b,Transit,17.66700000,0.167,0.05638,
HD 23472 c,Transit,29.62500000,0.192,0.05405,
Kepler-47 d,Transit,187.36600000,0.628,0.05984,0.30000
GJ 1061 b,Radial Velocity,3.20400000,,0.00431,
GJ 1061 c,Radial Velocity,6.68900000,,0.00547,
GJ 1061 d,Radial Velocity,13.03100000,,0.00516,
HATS-47 b,Transit,3.92280380,1.117,0.36900,0.33100
HATS-48 A b,Transit,3.13166660,0.800,0.24300,0.58900
HATS-49 b,Transit,4.14804670,0.765,0.35300,0.98600
HATS-72 b,Transit,7.32794740,0.722,0.12540,0.41100
TOI-1338 b,Transit,95.17400000,0.611,0.10383,0.56000
KMT-2016-BLG-1107L b,Microlensing,,,3.28300,
Kepler-1658 b,Transit,3.84937278,1.070,5.88000,6.36000
WASP-190 b,Transit,5.36775300,1.150,1.00000,
HD 21749 c,Transit,7.78993000,0.080,0.01164,31.93000
WASP-166 b,Transit,5.44354000,0.630,0.10100,0.54000
Kepler-1649 c,Transit,19.53527000,0.095,,
LHS 1140 c,Transit,3.77793100,0.114,0.00569,4.70000
CoRoT-21 b,Transit,2.72474000,1.300,2.26000,1.36000
HD 13167 b,Radial Velocity,2613.00000000,,3.31000,
HD 14787 b,Radial Velocity,676.60000000,,1.12100,
HD 18015 b,Radial Velocity,2278.00000000,,3.18000,
HD 72490 b,Radial Velocity,858.00000000,,1.76800,
HD 94834 b,Radial Velocity,1576.00000000,,1.26000,
HD 180053 b,Radial Velocity,213.72000000,,2.19400,
HD 4917 b,Radial Velocity,400.50000000,,1.61500,
EPIC 212737443 b,Transit,13.60300000,0.231,,
EPIC 212737443 c,Transit,65.55000000,0.240,,
KMT-2017-BLG-0165L b,Microlensing,,,0.10698,
KOI-3680 b,Transit,141.24167100,0.990,1.93000,2.46000
GJ 3779 b,Radial Velocity,3.02320000,,0.02517,
GJ 1265 b,Radial Velocity,3.65110000,,0.02328,
OGLE-2018-BLG-1700L b,Microlensing,,,4.40000,
KMT-2018-BLG-0029L b,Microlensing,,,0.02388,
HIP 65426 b,Imaging,,1.500,9.00000,
K2-131 b,Transit,0.36931000,0.152,,
GJ 1148 c,Radial Velocity,532.58000000,,0.21414,
KELT-20 b,Transit,3.47410850,1.741,3.38200,0.80600
NGTS-1 b,Transit,2.64729800,1.330,0.81200,0.42000
K2-136 b,Transit,7.97529200,0.088,,
K2-136 c,Transit,17.30713700,0.260,,
K2-136 d,Transit,25.57506500,0.129,,
K2-137 b,Transit,0.17971500,0.079,0.50000,
Kepler-1652 b,Transit,38.09722000,0.143,,
Kepler-1653 b,Transit,140.25240000,0.194,,
Ross 128 b,Radial Velocity,9.86580000,,0.00440,
K2-139 b,Transit,28.38061900,0.813,,
HD 176986 b,Radial Velocity,6.48980000,,0.01806,
HD 176986 c,Radial Velocity,16.81910000,,0.02888,
K2-140 b,Transit,6.56918000,1.093,,
HD 147379 b,Radial Velocity,86.78000000,,0.08983,
K2-138 b,Transit,2.35322000,0.140,,
K2-138 c,Transit,3.55987000,0.225,,
K2-259 b,Transit,15.48043000,0.207,,
IC 4651 9122 b,Radial Velocity,734.00000000,,6.30000,
HD 26965 b,Radial Velocity,42.37800000,,0.02665,
Wolf 503 b,Transit,6.00118000,0.181,,
Kepler-1656 b,Transit,31.57865900,0.448,0.15291,2.13000
WASP-144 b,Transit,2.27831520,0.850,0.44000,0.95000
WASP-145 A b,Transit,1.76903810,0.900,0.89000,1.60000
WASP-158 b,Transit,3.65633300,1.070,2.79000,3.10000
WASP-159 b,Transit,3.84040100,1.380,0.55000,0.28000
WASP-162 b,Transit,9.62468000,1.000,5.20000,6.90000
WASP-168 b,Transit,4.15365800,1.500,0.42000,0.16000
WASP-172 b,Transit,5.47743300,1.570,0.47000,0.16000
WASP-173 A b,Transit,1.38665318,1.200,3.69000,2.84000
OGLE-2011-BLG-0173L b,Microlensing,,,0.19000,
KMT-2016-BLG-1820L b,Microlensing,,,4.57000,
KMT-2016-BLG-2142L b,Microlensing,,,15.49000,
MOA-2015-BLG-337L b,Microlensing,,,0.10603,
KMT-2016-BLG-1397L b,Microlensing,,,7.00000,
WASP-161 b,Transit,5.40604250,1.143,2.49000,2.20000
K2-133 e,Transit,26.58410000,0.154,,
HU Aqr AB b,Eclipse Timing Variations,2390.00000000,,5.90000,
HU Aqr AB c,Eclipse Timing Variations,4368.00000000,,4.50000,
HD 97048 b,Disk Kinematics,,,2.50000,
7 CMa c,Radial Velocity,996.00000000,,0.87000,
TOI-270 b,Transit,3.36008000,0.111,,
TOI-270 c,Transit,5.66017200,0.216,,
TOI-270 d,Transit,11.38014000,0.190,,
OGLE-2018-BLG-1011L b,Microlensing,,,1.80000,
OGLE-2018-BLG-1011L c,Microlensing,,,2.80000,
KMT-2016-BLG-0212L b,Microlensing,,,18.00000,
OGLE-2016-BLG-1067L b,Microlensing,,,0.43000,
OGLE-2015-BLG-1649L b,Microlensing,,,2.54000,
K2-293 b,Transit,13.12250000,0.219,,
K2-294 b,Transit,2.50387000,0.148,,
HD 181234 b,Radial Velocity,7462.05750000,,8.37000,
HD 25015 b,Radial Velocity,6019.32000000,,4.48000,
HD 13724 b,Radial Velocity,14763.40500000,,26.77000,
HD 92987 b,Radial Velocity,10354.83750000,,16.88000,
KMT-2018-BLG-1292L b,Microlensing,,,4.42000,
TYC 8998-760-1 b,Imaging,,,14.00000,
HD 63433 b,Transit,7.10793000,0.192,,
HD 63433 c,Transit,20.54530000,0.238,,
KMT-2018-BLG-0748L b,Microlensing,,,0.19000,
TOI-1266 b,Transit,10.89484300,0.211,0.04248,
TOI-1266 c,Transit,18.80151000,0.139,0.00692,
TOI-421 b,Transit,5.19672000,0.239,0.02256,2.05000
TOI-421 c,Transit,16.06819000,0.454,0.05166,0.68500
NGTS-12 b,Transit,7.53280600,1.048,0.20800,0.22300
GJ 3473 b,Transit,1.19800350,0.113,0.00585,5.03000
GJ 3473 c,Radial Velocity,15.50900000,,0.02331,
TOI-837 b,Transit,8.32487620,0.770,1.20000,
2MASS J01033563-5515561 AB b,Imaging,,,13.00000,
WD 1856+534 b,Transit,1.40794050,0.928,13.80000,
LTT 9779 b,Transit,0.79205200,0.421,0.09225,1.53600
TOI-763 b,Transit,5.60570000,0.203,0.03080,4.51000
TOI-763 c,Transit,12.27370000,0.235,0.02932,2.82000
TOI-824 b,Transit,1.39297800,0.261,0.05810,4.03000
K2-138 d,Transit,5.40478000,0.237,,
K2-138 e,Transit,8.26144000,0.294,,
K2-138 f,Transit,12.75759000,0.251,,
K2-141 b,Transit,0.28032440,0.135,0.01598,8.20000
K2-141 c,Transit,7.74850000,0.624,0.02328,
HD 238914 b,Radial Velocity,4100.00000000,,6.00000,
TYC 3318-01333-1 b,Radial Velocity,562.00000000,,3.42000,
K2-156 b,Transit,0.81314000,0.103,,
K2-157 b,Transit,0.36525700,0.094,,
K2-158 b,Transit,10.06049000,0.236,,
K2-159 b,Transit,12.42205000,0.202,,
K2-160 b,Transit,3.70587100,0.284,,
K2-161 b,Transit,9.28318800,0.546,,
K2-162 b,Transit,9.45889000,0.128,,
K2-163 b,Transit,6.67311700,0.220,,
K2-164 b,Transit,17.35506600,0.290,,
K2-165 b,Transit,2.35499200,0.114,,
K2-165 c,Transit,4.38274500,0.139,,
K2-165 d,Transit,14.10136100,0.236,,
K2-166 b,Transit,8.52695000,0.195,,
WASP-163 b,Transit,1.60968840,1.202,1.87000,1.42000
WASP-170 b,Transit,2.34478022,1.096,1.60000,1.60000
K2-285 b,Transit,3.47174500,0.231,0.03046,3.07000
K2-285 c,Transit,7.13804800,0.315,0.04933,1.95000
K2-285 d,Transit,10.45582000,0.221,0.02045,
K2-285 e,Transit,14.76289000,0.174,0.03367,
HD 219666 b,Transit,6.03607000,0.420,0.05223,0.87000
HD 1397 b,Transit,11.53533000,1.026,0.41500,0.47700
GJ 411 b,Radial Velocity,12.95320000,,0.00941,
Gl 378 b,Radial Velocity,3.82200000,,0.04097,
KMT-2017-BLG-1038L b,Microlensing,,,2.00000,
KMT-2017-BLG-1146L b,Microlensing,,,0.71000,
Qatar-7 b,Transit,2.03204600,1.700,1.88000,0.50200
K2-286 b,Transit,27.35900000,0.187,,
K2-288 B b,Transit,31.39346300,0.170,,
EPIC 201238110 b,Transit,28.16560000,0.167,,
EPIC 201497682 b,Transit,2.13174000,0.062,,
EPIC 201615463 c,Transit,3.80464000,0.109,,
EPIC 201754305 d,Transit,2.71578000,0.092,,
EPIC 201833600 c,Transit,3.96151000,0.089,,
HD 50499 c,Radial Velocity,8619.90000000,,2.93000,
HD 92788 c,Radial Velocity,11611.29750000,,3.67000,
HW Vir b,Eclipse Timing Variations,4640.00000000,,14.48228,
NY Vir c,Eclipse Timing Variations,8799.00000000,,5.54000,
eps Ind A b,Radial Velocity,16510.00000000,,3.25000,
CoRoT-30 b,Transit,9.06005000,1.009,2.90000,3.45000
CoRoT-31 b,Transit,4.62941000,1.460,0.84000,0.33000
TOI-677 b,Transit,11.23660000,1.170,1.23600,
KOI-1783.01,Transit,134.46280000,0.790,0.22339,0.56000
K2-295 b,Transit,4.02486700,0.897,0.33500,0.61200
Teegarden's Star b,Radial Velocity,4.91000000,,0.00330,
Teegarden's Star c,Radial Velocity,11.40900000,,0.00349,
WASP-87 b,Transit,1.68279500,1.385,2.18000,
K2-43 c,Transit,2.19888400,0.216,,
K2-198 c,Transit,3.35960550,0.127,,
K2-198 d,Transit,7.45001770,0.218,,
LTT 1445 A b,Transit,5.35882000,0.123,0.00692,4.40000
HAT-P-69 b,Transit,4.78694910,1.676,3.58000,1.02000
HAT-P-70 b,Transit,2.74432452,1.870,6.78000,1.54000
KMT-2016-BLG-2364L b,Microlensing,,,3.93000,
KMT-2016-BLG-2397L b,Microlensing,,,2.63000,
OGLE-2017-BLG-0604L b,Microlensing,,,0.51000,
OGLE-2017-BLG-1375L b,Microlensing,,,11.28000,
OGLE-2018-BLG-1269L b,Microlensing,,,0.67000,
KMT-2019-BLG-0842L b,Microlensing,,,0.03234,
HATS-71 b,Transit,3.79552020,1.024,0.37000,0.42000
TOI-540 b,Transit,1.23914910,0.081,,
Kepler-462 c,Transit,207.62000000,0.357,0.01888,0.40000
KMT-2019-BLG-1339L b,Microlensing,,,1.25000,
Kepler-1663 b,Transit,17.60460000,0.295,,
Kepler-1664 b,Transit,14.38680000,0.271,,
Kepler-598 c,Transit,86.49450000,0.270,,
Kepler-1665 b,Transit,11.95480000,0.253,,
Kepler-647 c,Transit,29.66630000,0.357,,
Kepler-716 c,Transit,3.96999000,0.124,,
Kepler-1666 b,Transit,25.84760000,0.257,,
Kepler-1666 c,Transit,40.71570000,0.289,,
Kepler-783 c,Transit,7.05395000,0.208,,
K2-167 b,Transit,9.97748100,0.252,,
K2-168 b,Transit,15.85230000,0.166,,
EPIC 220674823 b,Transit,0.57133100,0.162,,
EPIC 220674823 c,Transit,13.33907900,0.244,,
HD 106315 b,Transit,9.55237000,0.218,0.03964,4.70000
HD 106315 c,Transit,21.05704000,0.388,0.04782,1.01000
HAT-P-67 b,Transit,4.81010250,2.085,0.34000,0.05200
K2-111 b,Transit,5.35117000,0.170,0.02706,6.60000
OGLE-2016-BLG-1195L b,Microlensing,,,0.00450,
HD 3167 d,Radial Velocity,8.50900000,,0.02171,
MXB 1658-298 b,Eclipse Timing Variations,760.00000000,,23.70000,
K2-114 b,Transit,11.39101300,0.952,,
K2-115 b,Transit,20.27261500,1.076,,
CoRoTID 223977153 b,Transit,6.71837000,0.570,0.15000,1.10000
OGLE-2013-BLG-0132L b,Microlensing,,,0.29000,
OGLE-2013-BLG-1721L b,Microlensing,,,0.64000,
HD 34445 c,Radial Velocity,214.67000000,,0.16800,
TCP J05074264+2447555 b,Microlensing,,,0.02895,
UKIRT-2017-BLG-001L b,Microlensing,,,1.28000,
EPIC 201841433 b,Transit,4.16959000,0.098,,
EPIC 205950854 c,Transit,8.05072200,0.117,,
EPIC 206024342 b,Transit,4.50756000,0.152,,
EPIC 206032309 b,Transit,2.87814000,0.090,,
EPIC 206042996 b,Transit,5.29711000,0.145,,
EPIC 206215704 b,Transit,2.25372000,0.080,,
EPIC 206317286 b,Transit,1.58252000,0.086,,
EPIC 212297394 b,Transit,2.28943000,0.118,,
EPIC 212424622 b,Transit,18.09830000,0.194,,
EPIC 212499991 b,Transit,34.88500000,0.143,,
EPIC 212587672 b,Transit,15.28410000,0.100,,
EPIC 220554210 c,Transit,0.70531000,0.132,,
NGTS-6 b,Transit,0.88205900,1.326,1.33900,0.71100
K2-289 b,Transit,13.15696900,0.812,,
HD 202772 A b,Transit,3.30895800,1.545,1.01700,0.34300
HD 126525 b,Radial Velocity,960.41000000,,0.23700,
DS Tuc A b,Transit,8.13826800,0.509,,
OGLE-2018-BLG-0596L b,Microlensing,,,0.04383,
Kepler-82 f,Transit Timing Variations,75.73200000,,0.06576,
WASP-180 A b,Transit,3.40926400,1.240,0.90000,0.61000
OGLE-2018-BLG-0740L b,Microlensing,5480.00000000,,4.80000,
WASP-169 b,Transit,5.61141180,1.304,0.56100,0.33000
WASP-171 b,Transit,3.81862440,0.980,1.08400,1.50000
WASP-175 b,Transit,3.06529070,1.208,0.99000,0.74000
WASP-182 b,Transit,3.37698480,0.850,0.14800,0.31800
KELT-24 b,Transit,5.55149260,1.272,5.18000,3.13000
V1298 Tau c,Transit,8.24958000,0.499,,
V1298 Tau d,Transit,12.40320000,0.572,,
V1298 Tau e,Transit,60.00000000,0.780,,
LP 791-18 b,Transit,0.94800500,0.100,,
LP 791-18 c,Transit,4.98996300,0.206,,
HD 125390 b,Radial Velocity,1756.20000000,,22.16000,
OGLE-2013-BLG-0911L b,Microlensing,,,9.51000,
HD 15337 b,Transit,4.75615000,0.146,0.02363,9.30000
HD 15337 c,Transit,17.17840000,0.213,0.02552,3.23000
HIP 79098 AB b,Imaging,,,20.50000,
WASP-178 b,Transit,3.34482850,1.810,1.66000,0.37000
WASP-184 b,Transit,5.18170000,1.330,0.57000,0.32000
WASP-185 b,Transit,9.38755000,1.250,0.98000,0.66000
Kepler-1667 b,Transit,83.57810000,0.266,,
Kepler-1668 b,Transit,15.43400000,0.388,,
Kepler-1669 b,Transit,9.51216000,0.248,,
Kepler-305 e,Transit,3.20538000,0.160,,
Kepler-1670 b,Transit,20.49980000,0.299,,
Kepler-1671 b,Transit,4.16787000,0.118,,
Kepler-1672 b,Transit,150.87800000,0.265,,
Kepler-1673 b,Transit,33.78880000,0.262,,
Kepler-1001 c,Transit,9.18186000,0.141,,
Kepler-1674 b,Transit,62.56110000,0.286,,
Kepler-1675 b,Transit,63.03820000,0.279,,
Kepler-1676 b,Transit,29.92210000,0.301,,
Kepler-1677 b,Transit,22.06400000,0.241,,
Kepler-1678 b,Transit,147.97400000,0.295,,
Kepler-1085 c,Transit,56.77710000,0.292,,
Kepler-1679 b,Transit,9.75376000,0.185,,
Kepler-1680 b,Transit,8.77424000,0.121,,
Kepler-1681 b,Transit,69.89560000,0.228,,
Kepler-1682 b,Transit,14.83340000,0.258,,
Kepler-1683 b,Transit,15.03370000,0.167,,
